gene_id	go_id	evidence	qualifier	go_term
7528	GO:0034644	IMP	involved_in	cellular response to UV
7528	GO:0045893	IMP	involved_in	positive regulation of transcription, DNA-templated
7528	GO:0051726	IMP	involved_in	regulation of cell cycle
7528	GO:0060382	IMP	involved_in	regulation of DNA strand elongation
7529	GO:0035308	IDA	involved_in	negative regulation of protein dephosphorylation
7529	GO:0043085	IDA	involved_in	positive regulation of catalytic activity
7529	GO:0045744	IMP	involved_in	negative regulation of G protein-coupled receptor signaling pathway
7529	GO:0051220	IDA	involved_in	cytoplasmic sequestering of protein
7531	GO:0000165	IDA	involved_in	MAPK cascade
7531	GO:0034504	IMP	involved_in	protein localization to nucleus
7531	GO:0034605	IDA	involved_in	cellular response to heat
7531	GO:0046827	IDA	involved_in	positive regulation of protein export from nucleus
7531	GO:0051480	IDA	involved_in	regulation of cytosolic calcium ion concentration
7531	GO:0060306	IDA	involved_in	regulation of membrane repolarization
7531	GO:1901016	IDA	involved_in	regulation of potassium ion transmembrane transporter activity
7531	GO:1901020	IDA	involved_in	negative regulation of calcium ion transmembrane transporter activity
7531	GO:1902309	IDA	involved_in	negative regulation of peptidyl-serine dephosphorylation
7531	GO:1905913	IDA	involved_in	negative regulation of calcium ion export across plasma membrane
7532	GO:0045664	IMP	involved_in	regulation of neuron differentiation
7532	GO:0048167	IMP	involved_in	regulation of synaptic plasticity
7533	GO:0002028	IDA	involved_in	regulation of sodium ion transport
7533	GO:0006713	IDA	involved_in	glucocorticoid catabolic process
7533	GO:0042921	IDA	involved_in	glucocorticoid receptor signaling pathway
7533	GO:0045893	IDA	involved_in	positive regulation of transcription, DNA-templated
7533	GO:0086010	IDA	involved_in	membrane depolarization during action potential
7533	GO:2000649	IDA	involved_in	regulation of sodium ion transmembrane transporter activity
7534	GO:0000122	IDA	involved_in	negative regulation of transcription by RNA polymerase II
7534	GO:0006468	IMP	involved_in	protein phosphorylation
7534	GO:0007165	IMP	involved_in	signal transduction
7534	GO:0051683	IMP	involved_in	establishment of Golgi localization
7534	GO:0070372	IDA	involved_in	regulation of ERK1 and ERK2 cascade
7534	GO:0090128	IDA	involved_in	regulation of synapse maturation
7534	GO:0090128	IMP	involved_in	regulation of synapse maturation
7534	GO:0090168	IMP	involved_in	Golgi reassembly
7535	GO:0006468	IDA	involved_in	protein phosphorylation
7535	GO:0006955	IDA	involved_in	immune response
7535	GO:0018108	IDA	acts_upstream_of_or_within	peptidyl-tyrosine phosphorylation
7535	GO:0018108	IMP	acts_upstream_of_or_within	peptidyl-tyrosine phosphorylation
7535	GO:0045059	IDA	acts_upstream_of_or_within	positive thymic T cell selection
7535	GO:0045582	IDA	acts_upstream_of_or_within	positive regulation of T cell differentiation
7538	GO:0000122	IMP	involved_in	negative regulation of transcription by RNA polymerase II
7538	GO:0000165	IMP	involved_in	MAPK cascade
7538	GO:0000288	IDA	involved_in	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay
7538	GO:0000289	IMP	involved_in	nuclear-transcribed mRNA poly(A) tail shortening
7538	GO:0006402	IDA	acts_upstream_of_or_within	mRNA catabolic process
7538	GO:0006402	IDA	involved_in	mRNA catabolic process
7538	GO:0009611	IDA	involved_in	response to wounding
7538	GO:0010837	IMP	involved_in	regulation of keratinocyte proliferation
7538	GO:0031086	IDA	involved_in	nuclear-transcribed mRNA catabolic process, deadenylation-independent decay
7538	GO:0032680	IDA	involved_in	regulation of tumor necrosis factor production
7538	GO:0032897	IMP	involved_in	negative regulation of viral transcription
7538	GO:0042594	IDA	involved_in	response to starvation
7538	GO:0043488	IDA	involved_in	regulation of mRNA stability
7538	GO:0043488	IMP	involved_in	regulation of mRNA stability
7538	GO:0044344	IDA	involved_in	cellular response to fibroblast growth factor stimulus
7538	GO:0045616	IMP	involved_in	regulation of keratinocyte differentiation
7538	GO:0045647	IDA	involved_in	negative regulation of erythrocyte differentiation
7538	GO:0051028	IMP	involved_in	mRNA transport
7538	GO:0060213	IDA	involved_in	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening
7538	GO:0061158	IDA	involved_in	3'-UTR-mediated mRNA destabilization
7538	GO:0061158	IMP	involved_in	3'-UTR-mediated mRNA destabilization
7538	GO:0070935	IDA	involved_in	3'-UTR-mediated mRNA stabilization
7538	GO:0071222	IDA	involved_in	cellular response to lipopolysaccharide
7538	GO:0071222	IMP	involved_in	cellular response to lipopolysaccharide
7538	GO:0071356	IDA	involved_in	cellular response to tumor necrosis factor
7538	GO:0071364	IDA	involved_in	cellular response to epidermal growth factor stimulus
7538	GO:0071385	IDA	involved_in	cellular response to glucocorticoid stimulus
7538	GO:0097011	IDA	involved_in	cellular response to granulocyte macrophage colony-stimulating factor stimulus
7538	GO:1900153	IDA	involved_in	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay
7538	GO:1901835	IDA	involved_in	positive regulation of deadenylation-independent decapping of nuclear-transcribed mRNA
7538	GO:1902172	IMP	involved_in	regulation of keratinocyte apoptotic process
7538	GO:1904582	IMP	involved_in	positive regulation of intracellular mRNA localization
7538	GO:2000637	IMP	involved_in	positive regulation of miRNA-mediated gene silencing
7541	GO:0045892	IMP	involved_in	negative regulation of transcription, DNA-templated
7543	GO:0045944	IDA	involved_in	positive regulation of transcription by RNA polymerase II
7545	GO:0007420	IDA	involved_in	brain development
7547	GO:0001947	IMP	involved_in	heart looping
7547	GO:0007368	IMP	involved_in	determination of left/right symmetry
7547	GO:0030324	IMP	involved_in	lung development
7547	GO:0035469	IMP	involved_in	determination of pancreatic left/right asymmetry
7547	GO:0045944	IDA	involved_in	positive regulation of transcription by RNA polymerase II
7547	GO:0071907	IMP	involved_in	determination of digestive tract left/right asymmetry
7547	GO:0071910	IMP	involved_in	determination of liver left/right asymmetry
7552	GO:0045893	IMP	involved_in	positive regulation of transcription, DNA-templated
7555	GO:0000122	IDA	involved_in	negative regulation of transcription by RNA polymerase II
7555	GO:0071919	IDA	involved_in	G-quadruplex DNA formation
7559	GO:0045892	IDA	involved_in	negative regulation of transcription, DNA-templated
7564	GO:0008284	IDA	involved_in	positive regulation of cell population proliferation
7564	GO:0033674	IDA	involved_in	positive regulation of kinase activity
7564	GO:0043066	IDA	involved_in	negative regulation of apoptotic process
7564	GO:0045648	IMP	involved_in	positive regulation of erythrocyte differentiation
7564	GO:0045654	IMP	involved_in	positive regulation of megakaryocyte differentiation
7564	GO:0072707	IDA	involved_in	cellular response to sodium dodecyl sulfate
7564	GO:1901989	IDA	involved_in	positive regulation of cell cycle phase transition
7572	GO:0045892	IDA	involved_in	negative regulation of transcription, DNA-templated
7572	GO:0045944	IDA	involved_in	positive regulation of transcription by RNA polymerase II
7589	GO:0006355	IMP	involved_in	regulation of transcription, DNA-templated
7589	GO:0045944	IDA	involved_in	positive regulation of transcription by RNA polymerase II
7593	GO:0000122	IDA	involved_in	negative regulation of transcription by RNA polymerase II
7593	GO:0006355	IDA	involved_in	regulation of transcription, DNA-templated
7593	GO:0045944	IDA	involved_in	positive regulation of transcription by RNA polymerase II
7629	GO:0045944	IDA	involved_in	positive regulation of transcription by RNA polymerase II
7644	GO:0045892	IDA	involved_in	negative regulation of transcription, DNA-templated
7644	GO:0070895	IDA	involved_in	negative regulation of transposon integration
7692	GO:0000122	IDA	involved_in	negative regulation of transcription by RNA polymerase II
7694	GO:0007010	IMP	involved_in	cytoskeleton organization
7694	GO:0022604	IMP	involved_in	regulation of cell morphogenesis
7695	GO:0000122	IDA	involved_in	negative regulation of transcription by RNA polymerase II
7699	GO:0000122	IDA	involved_in	negative regulation of transcription by RNA polymerase II
7700	GO:0000122	IDA	involved_in	negative regulation of transcription by RNA polymerase II
7700	GO:0035108	IMP	involved_in	limb morphogenesis
7702	GO:0045944	EXP	involved_in	positive regulation of transcription by RNA polymerase II
7702	GO:0045944	IDA	involved_in	positive regulation of transcription by RNA polymerase II
7702	GO:1905382	EXP	involved_in	positive regulation of snRNA transcription by RNA polymerase II
7703	GO:0000122	IMP	involved_in	negative regulation of transcription by RNA polymerase II
7703	GO:0036353	IMP	involved_in	histone H2A-K119 monoubiquitination
7704	GO:0000122	IDA	involved_in	negative regulation of transcription by RNA polymerase II
7704	GO:0030097	IDA	involved_in	hemopoiesis
7704	GO:0032332	IMP	involved_in	positive regulation of chondrocyte differentiation
7704	GO:0045600	IMP	involved_in	positive regulation of fat cell differentiation
7704	GO:0045778	IDA	involved_in	positive regulation of ossification
7704	GO:0045892	IDA	acts_upstream_of_or_within	negative regulation of transcription, DNA-templated
7704	GO:0045892	IDA	involved_in	negative regulation of transcription, DNA-templated
7704	GO:0045893	IDA	involved_in	positive regulation of transcription, DNA-templated
7704	GO:0051216	IDA	involved_in	cartilage development
7704	GO:0061036	IDA	involved_in	positive regulation of cartilage development
7706	GO:0006511	IMP	involved_in	ubiquitin-dependent protein catabolic process
7706	GO:0006513	IMP	involved_in	protein monoubiquitination
7706	GO:0019076	IMP	involved_in	viral release from host cell
7706	GO:0030433	IMP	involved_in	ubiquitin-dependent ERAD pathway
7706	GO:0039529	IMP	NOT involved_in	RIG-I signaling pathway
7706	GO:0043123	IDA	involved_in	positive regulation of I-kappaB kinase/NF-kappaB signaling
7706	GO:0043627	IDA	involved_in	response to estrogen
7706	GO:0045087	IDA	involved_in	innate immune response
7706	GO:0046596	IDA	involved_in	regulation of viral entry into host cell
7706	GO:0051091	IMP	involved_in	positive regulation of DNA-binding transcription factor activity
7706	GO:0051092	IMP	involved_in	positive regulation of NF-kappaB transcription factor activity
7707	GO:0000122	EXP	involved_in	negative regulation of transcription by RNA polymerase II
7707	GO:0000122	IDA	involved_in	negative regulation of transcription by RNA polymerase II
7707	GO:0010629	IDA	involved_in	negative regulation of gene expression
7707	GO:0045892	IDA	involved_in	negative regulation of transcription, DNA-templated
7709	GO:0008285	IDA	involved_in	negative regulation of cell population proliferation
7709	GO:0045944	IDA	involved_in	positive regulation of transcription by RNA polymerase II
7709	GO:0045944	IMP	involved_in	positive regulation of transcription by RNA polymerase II
7709	GO:0070314	IDA	acts_upstream_of_negative_effect	G1 to G0 transition
7716	GO:0045603	IMP	involved_in	positive regulation of endothelial cell differentiation
7716	GO:0045944	IDA	involved_in	positive regulation of transcription by RNA polymerase II
7726	GO:0044790	IDA	involved_in	suppression of viral release by host
7726	GO:0045087	IDA	involved_in	innate immune response
7726	GO:0046597	IDA	involved_in	negative regulation of viral entry into host cell
7726	GO:0051091	IDA	involved_in	positive regulation of DNA-binding transcription factor activity
7727	GO:0000122	IDA	involved_in	negative regulation of transcription by RNA polymerase II
7727	GO:0045892	IDA	involved_in	negative regulation of transcription, DNA-templated
7728	GO:0000122	IDA	involved_in	negative regulation of transcription by RNA polymerase II
7728	GO:0045944	IDA	involved_in	positive regulation of transcription by RNA polymerase II
7732	GO:0030182	IDA	involved_in	neuron differentiation
7732	GO:0051726	IDA	involved_in	regulation of cell cycle
7737	GO:0000398	IDA	involved_in	mRNA splicing, via spliceosome
7737	GO:0016567	IMP	involved_in	protein ubiquitination
7737	GO:0018276	IMP	involved_in	isopeptide cross-linking via N6-glycyl-L-lysine
7737	GO:0070100	IMP	involved_in	negative regulation of chemokine-mediated signaling pathway
7753	GO:0000122	IDA	involved_in	negative regulation of transcription by RNA polymerase II
7755	GO:0000122	IMP	involved_in	negative regulation of transcription by RNA polymerase II
7755	GO:0010729	IMP	involved_in	positive regulation of hydrogen peroxide biosynthetic process
7755	GO:1901030	IMP	involved_in	positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway
7756	GO:0000070	IMP	involved_in	mitotic sister chromatid segregation
7756	GO:0007094	IMP	involved_in	mitotic spindle assembly checkpoint signaling
7756	GO:0008608	IMP	involved_in	attachment of spindle microtubules to kinetochore
7756	GO:0050821	IMP	involved_in	protein stabilization
7756	GO:0051983	IMP	involved_in	regulation of chromosome segregation
7756	GO:0090307	IDA	involved_in	mitotic spindle assembly
7764	GO:0000122	IDA	involved_in	negative regulation of transcription by RNA polymerase II
7764	GO:0006355	IDA	involved_in	regulation of transcription, DNA-templated
7764	GO:0045892	IDA	involved_in	negative regulation of transcription, DNA-templated
7767	GO:0000122	IDA	involved_in	negative regulation of transcription by RNA polymerase II
7767	GO:0045892	IDA	involved_in	negative regulation of transcription, DNA-templated
7776	GO:0071333	IEP	involved_in	cellular response to glucose stimulus
7780	GO:0061090	IDA	involved_in	positive regulation of sequestering of zinc ion
7781	GO:0061088	IDA	involved_in	regulation of sequestering of zinc ion
7782	GO:0009636	IDA	involved_in	response to toxic substance
7782	GO:0061088	IDA	involved_in	regulation of sequestering of zinc ion
7783	GO:0060046	IDA	NOT involved_in	regulation of acrosome reaction
7784	GO:0002922	IDA	involved_in	positive regulation of humoral immune response
7784	GO:0007339	IDA	involved_in	binding of sperm to zona pellucida
